user_id,country,account_age_days,transaction_count,historical_amount,registration_date,remittance_id,remittance_number,origin_country,destination_country,source_currency,destination_currency,source_amount,commission_rate,commission_amount,total_debit_amount,exchange_rate,destination_amount,delivery_method,funding_method,status,created_at,beneficiary_id,completed_at,relationship,linked_user,transactions_last_24h,transactions_last_7d,transactions_last_30d,avg_transaction_amount,max_transaction_amount,new_beneficiary,beneficiary_age_days,countries_used_last_30d,failed_transactions,transaction_hour,weekend_transaction,amount_vs_user_average,transaction_velocity_24h,transaction_velocity_7d,new_beneficiary_flag,unusual_hour_flag,weekend_flag,new_corridor_flag,country_diversity_30d,failed_transaction_ratio,historical_avg_amount,historical_max_amount,rule_score,ml_probability,anomaly_score,final_risk_score,fraud_label,amount_bucket,risk_band_experimental,is_cross_border
USR-000086,Mexico,-35,9,3084.98,2026-05-19,REM-42-0009751,FID-2026-009751,Mexico,Guatemala,MXN,GTQ,241.46,0.022085,5.33,246.79,0.429000,103.59,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2026-04-14T00:56:33+00:00,BEN-000227,2026-04-14T01:38:33+00:00,Hijo / Hija,0,1,1,1,342.78,1075.45,0,397,1,0,0,0,0.70,1,1,0,1,0,0,1,0.000000,342.78,1075.45,21.81,0.205786,0.521951,32.44,0,100-499,MEDIO,1
USR-000040,Estados Unidos,-183,7,2486.49,2026-03-03,REM-42-0009752,FID-2026-009752,Estados Unidos,Espana,USD,EUR,104.67,0.029540,3.09,107.76,0.917431,96.03,TRANSFER,BANK_TRANSFER,AVAILABLE,2025-09-01T05:34:29+00:00,BEN-000099,,Hijo / Hija,0,2,2,2,355.21,1180.06,0,77,2,1,5,0,0.29,2,2,0,1,0,0,2,0.142857,355.21,1180.06,11.23,0.130214,0.335975,19.06,0,100-499,BAJO,1
USR-000020,Guatemala,17,8,2012.00,2026-06-17,REM-42-0009753,FID-2026-009753,Guatemala,Estados Unidos,GTQ,USD,140.05,0.028810,4.03,144.08,0.128205,17.96,CASH_PICKUP,BANK_TRANSFER,REVIEW_REQUIRED,2026-07-04T09:22:42+00:00,BEN-000042,,Socio comercial,1,0,0,0,251.50,470.92,0,327,2,2,9,1,0.56,0,0,0,0,1,0,2,0.125000,251.50,470.92,16.87,0.170500,0.375900,24.12,0,100-499,BAJO,1
USR-000828,Guatemala,-328,6,1384.71,2026-03-22,REM-42-0009754,FID-2026-009754,Guatemala,Espana,GTQ,EUR,141.05,0.021062,2.97,144.02,0.117619,16.59,TRANSFER,BANK_TRANSFER,COMPLETED,2025-04-28T12:25:07+00:00,BEN-002102,2025-04-28T20:23:07+00:00,Padre / Madre,0,3,3,3,230.79,406.46,1,0,2,1,12,0,0.61,3,3,1,0,0,0,2,0.166667,230.79,406.46,19.16,0.186857,0.364860,25.22,0,100-499,BAJO,1
USR-000408,Guatemala,-99,10,2744.87,2025-08-07,REM-42-0009755,FID-2026-009755,Guatemala,Canada,GTQ,CAD,216.85,0.031560,6.84,223.69,0.173250,37.57,WALLET,BANK_TRANSFER,COMPLETED,2025-04-30T21:34:49+00:00,BEN-001063,2025-05-01T07:35:49+00:00,Socio comercial,1,9,7,8,274.49,529.70,1,0,2,0,21,0,0.79,9,7,1,0,0,0,2,0.000000,274.49,529.70,22.44,0.210286,0.321129,25.83,0,100-499,BAJO,1
USR-000144,Guatemala,-49,7,2167.79,2026-03-15,REM-42-0009756,FID-2026-009756,Guatemala,Canada,GTQ,CAD,558.97,0.034368,19.21,578.18,0.173250,96.84,WALLET,DEBIT_CARD,AVAILABLE,2026-01-25T12:16:36+00:00,BEN-000365,,Padre / Madre,0,5,1,1,309.68,627.82,0,90,1,2,12,1,1.80,5,1,0,0,1,0,1,0.285714,309.68,627.82,22.67,0.211929,0.455966,30.69,0,500-999,MEDIO,1
USR-000805,Guatemala,-427,10,2195.51,2026-06-21,REM-42-0009757,FID-2026-009757,Guatemala,Estados Unidos,GTQ,USD,314.04,0.019799,6.22,320.26,0.128205,40.26,BANK_DEPOSIT,DIGITAL_WALLET,AVAILABLE,2025-04-20T12:16:47+00:00,BEN-002042,,Socio comercial,1,6,5,5,219.55,474.48,1,0,1,1,12,1,1.43,6,5,1,0,1,0,1,0.100000,219.55,474.48,30.28,0.266286,0.539857,38.58,0,100-499,MEDIO,1
USR-000461,Guatemala,-34,9,7257.44,2026-05-08,REM-42-0009758,FID-2026-009758,Guatemala,Estados Unidos,GTQ,USD,556.93,0.034842,19.40,576.33,0.128205,71.40,WALLET,BANK_TRANSFER,COMPLETED,2026-04-04T09:00:04+00:00,BEN-001199,2026-04-04T17:25:04+00:00,Hijo / Hija,0,0,0,0,806.38,4123.82,0,210,1,1,9,1,0.69,0,0,0,0,1,0,1,0.111111,806.38,4123.82,6.15,0.093929,0.126945,8.44,0,500-999,BAJO,1
USR-000047,Canada,-118,11,3773.38,2026-04-19,REM-42-0009759,FID-2026-009759,Canada,Guatemala,CAD,GTQ,674.13,0.033123,22.33,696.46,5.772006,3891.08,TRANSFER,DIGITAL_WALLET,COMPLETED,2025-12-22T14:35:23+00:00,BEN-000120,2025-12-22T16:40:23+00:00,Socio comercial,0,8,2,3,343.03,930.67,1,7,1,0,14,0,1.97,8,2,1,0,0,0,1,0.000000,343.03,930.67,19.99,0.192786,0.209657,20.33,0,500-999,BAJO,1
USR-000106,Guatemala,-34,12,3676.54,2026-01-22,REM-42-0009760,FID-2026-009760,Guatemala,Mexico,GTQ,MXN,240.58,0.018058,4.34,244.92,2.331000,560.79,TRANSFER,DEBIT_CARD,COMPLETED,2025-12-19T11:24:51+00:00,BEN-000275,2025-12-19T21:03:51+00:00,Hijo / Hija,0,5,1,1,306.38,1007.16,0,35,1,0,11,0,0.79,5,1,0,0,0,0,1,0.000000,306.38,1007.16,13.43,0.145929,0.443491,24.25,0,100-499,BAJO,1
USR-000491,Guatemala,66,8,3653.09,2026-06-18,REM-42-0009761,FID-2026-009761,Guatemala,Estados Unidos,GTQ,USD,565.70,0.034548,19.54,585.24,0.128205,72.53,TRANSFER,BANK_TRANSFER,COMPLETED,2026-08-23T13:06:41+00:00,BEN-001268,2026-08-23T21:00:41+00:00,Hijo / Hija,0,0,0,0,456.64,1555.74,0,210,0,0,13,1,1.24,0,0,0,0,1,0,0,0.000000,456.64,1555.74,17.73,0.176643,0.327253,22.98,0,500-999,BAJO,1
USR-001140,Mexico,176,7,2393.42,2025-06-17,REM-42-0009762,FID-2026-009762,Mexico,Espana,MXN,EUR,82.23,0.024202,1.99,84.22,0.050459,4.15,TRANSFER,DEBIT_CARD,PROCESSING,2025-12-10T12:52:27+00:00,BEN-002891,,Hermano / Hermana,1,7,3,3,341.92,510.06,1,0,1,1,12,0,0.24,7,3,1,0,0,0,1,0.142857,341.92,510.06,29.42,0.260143,0.434371,34.33,0,0-99,MEDIO,1
USR-001091,Espana,245,8,2550.37,2025-12-07,REM-42-0009763,FID-2026-009763,Espana,Estados Unidos,EUR,USD,441.38,0.023193,10.24,451.62,1.090000,481.10,TRANSFER,DEBIT_CARD,AVAILABLE,2026-08-09T18:07:27+00:00,BEN-002765,,Conyuge,1,1,1,1,318.80,498.23,0,452,1,0,18,1,1.38,1,1,0,0,1,0,1,0.000000,318.80,498.23,16.72,0.169429,0.231382,18.97,0,100-499,BAJO,1
USR-000285,Estados Unidos,149,13,4206.93,2026-03-20,REM-42-0009764,FID-2026-009764,Estados Unidos,Mexico,USD,MXN,237.64,0.034758,8.26,245.90,18.181818,4320.73,WALLET,BANK_TRANSFER,COMPLETED,2026-08-16T20:31:07+00:00,BEN-000739,2026-08-17T00:12:07+00:00,Padre / Madre,0,0,0,0,323.61,932.31,0,208,1,0,20,1,0.73,0,0,0,0,1,0,1,0.000000,323.61,932.31,13.82,0.148714,0.218341,16.62,0,100-499,BAJO,1
USR-000576,Estados Unidos,88,6,2196.18,2025-09-25,REM-42-0009765,FID-2026-009765,Estados Unidos,Mexico,USD,MXN,486.91,0.032040,15.60,502.51,18.181818,8852.91,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2025-12-22T18:44:52+00:00,BEN-001474,2025-12-22T23:04:52+00:00,Amigo / Amiga,0,4,2,2,366.03,935.07,1,0,1,1,18,0,1.33,4,2,1,0,0,0,1,0.166667,366.03,935.07,29.08,0.257714,0.540399,37.82,0,100-499,MEDIO,1
USR-001034,Estados Unidos,376,9,3663.43,2025-06-13,REM-42-0009766,FID-2026-009766,Estados Unidos,Espana,USD,EUR,182.32,0.031990,5.83,188.15,0.917431,167.27,CASH_PICKUP,DEBIT_CARD,COMPLETED,2026-06-24T16:22:03+00:00,BEN-002621,2026-06-25T02:32:03+00:00,Conyuge,0,0,0,0,407.05,1040.28,0,246,2,0,16,0,0.45,0,0,0,0,0,0,2,0.000000,407.05,1040.28,13.08,0.143429,0.348315,20.69,0,100-499,BAJO,1
USR-000899,Estados Unidos,-25,11,3816.57,2025-10-04,REM-42-0009767,FID-2026-009767,Estados Unidos,Guatemala,USD,GTQ,96.31,0.024766,2.39,98.70,7.800008,751.22,WALLET,DIGITAL_WALLET,COMPLETED,2025-09-09T19:01:55+00:00,BEN-002271,2025-09-10T01:05:55+00:00,Conyuge,0,8,5,6,346.96,873.18,0,118,1,0,19,0,0.28,8,5,0,0,0,0,1,0.000000,346.96,873.18,13.75,0.148214,0.388997,22.55,0,0-99,BAJO,1
USR-000818,Espana,94,7,2970.24,2026-01-27,REM-42-0009768,FID-2026-009768,Espana,Guatemala,EUR,GTQ,729.37,0.022674,16.54,745.91,8.502009,6201.11,TRANSFER,DIGITAL_WALLET,COMPLETED,2026-05-01T21:50:34+00:00,BEN-002073,2026-05-02T02:05:34+00:00,Amigo / Amiga,1,3,1,1,424.32,971.61,0,222,1,1,21,0,1.72,3,1,0,0,0,0,1,0.142857,424.32,971.61,18.70,0.183571,0.232888,20.31,0,500-999,BAJO,1
USR-000485,Guatemala,61,7,3109.65,2025-04-04,REM-42-0009769,FID-2026-009769,Guatemala,Canada,GTQ,CAD,172.51,0.025865,4.46,176.97,0.173250,29.89,WALLET,DEBIT_CARD,COMPLETED,2025-06-04T16:01:18+00:00,BEN-001249,2025-06-04T18:15:18+00:00,Padre / Madre,0,6,6,6,444.24,1135.37,1,0,2,0,16,0,0.39,6,6,1,0,0,0,2,0.000000,444.24,1135.37,21.07,0.200500,0.298074,24.13,0,100-499,BAJO,1
USR-000530,Guatemala,-20,2,1186.58,2026-05-09,REM-42-0009770,FID-2026-009770,Guatemala,Estados Unidos,GTQ,USD,259.48,0.027538,7.15,266.63,0.128205,33.27,WALLET,DEBIT_CARD,COMPLETED,2026-04-19T12:30:54+00:00,BEN-001369,2026-04-19T14:04:54+00:00,Padre / Madre,1,0,0,0,593.29,868.26,0,295,0,0,12,1,0.44,0,0,0,0,1,0,0,0.000000,593.29,868.26,6.45,0.096071,0.151251,9.49,0,100-499,BAJO,1
USR-000070,Estados Unidos,-405,5,947.58,2026-06-04,REM-42-0009771,FID-2026-009771,Estados Unidos,Canada,USD,CAD,243.16,0.027184,6.61,249.77,1.351351,328.59,WALLET,DEBIT_CARD,COMPLETED,2025-04-25T17:19:32+00:00,BEN-000184,2025-04-25T18:40:32+00:00,Socio comercial,1,4,4,4,189.52,271.34,1,0,1,1,17,0,1.28,4,4,1,0,0,0,1,0.200000,189.52,271.34,21.92,0.206571,0.492502,31.49,0,100-499,MEDIO,1
USR-000540,Guatemala,-154,9,3575.87,2026-02-25,REM-42-0009772,FID-2026-009772,Guatemala,Mexico,GTQ,MXN,292.17,0.019394,5.67,297.84,2.331000,681.05,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2025-09-24T12:04:30+00:00,BEN-001391,2025-09-24T23:55:30+00:00,Hermano / Hermana,1,7,2,3,397.32,657.09,1,0,1,1,12,0,0.74,7,2,1,0,0,0,1,0.111111,397.32,657.09,24.68,0.226286,0.244103,24.59,0,100-499,BAJO,1
USR-000748,Mexico,252,8,4014.21,2025-11-10,REM-42-0009773,FID-2026-009773,Mexico,Estados Unidos,MXN,USD,319.48,0.029989,9.58,329.06,0.055000,17.57,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2026-07-20T01:01:16+00:00,BEN-001908,2026-07-20T10:47:16+00:00,Hermano / Hermana,0,5,2,2,501.78,961.44,0,452,2,0,1,0,0.64,5,2,0,1,0,0,2,0.000000,501.78,961.44,30.77,0.269786,0.560721,39.63,0,100-499,MEDIO,1
USR-000246,Estados Unidos,-105,6,2577.51,2025-11-13,REM-42-0009774,FID-2026-009774,Estados Unidos,Guatemala,USD,GTQ,255.72,0.026048,6.66,262.38,7.800008,1994.62,WALLET,BANK_TRANSFER,COMPLETED,2025-07-31T10:40:06+00:00,BEN-000640,2025-07-31T16:26:06+00:00,Hermano / Hermana,1,2,2,2,429.59,876.92,0,24,1,0,10,0,0.60,2,2,0,0,0,0,1,0.000000,429.59,876.92,9.48,0.117714,0.233483,14.33,0,100-499,BAJO,1
USR-000933,Estados Unidos,167,10,4205.00,2025-06-23,REM-42-0009775,FID-2026-009775,Estados Unidos,Mexico,USD,MXN,192.65,0.026836,5.17,197.82,18.181818,3502.73,WALLET,BANK_TRANSFER,COMPLETED,2025-12-07T18:26:26+00:00,BEN-002358,2025-12-08T03:59:26+00:00,Hijo / Hija,0,8,6,6,420.50,1203.44,0,34,2,0,18,1,0.46,8,6,0,0,1,0,2,0.000000,420.50,1203.44,12.82,0.141571,0.361714,20.99,0,100-499,BAJO,1
USR-000019,Estados Unidos,-181,5,1810.32,2026-06-16,REM-42-0009776,FID-2026-009776,Estados Unidos,Mexico,USD,MXN,781.65,0.030735,24.02,805.67,18.181818,14211.82,WALLET,BANK_TRANSFER,COMPLETED,2025-12-17T18:56:06+00:00,BEN-000039,2025-12-17T19:19:06+00:00,Hermano / Hermana,0,2,1,1,362.06,736.61,1,0,2,0,18,0,2.16,2,1,1,0,0,0,2,0.000000,362.06,736.61,24.42,0.224429,0.265403,25.16,0,500-999,BAJO,1
USR-000087,Mexico,55,5,1765.91,2025-10-27,REM-42-0009777,FID-2026-009777,Mexico,Canada,MXN,CAD,276.59,0.033364,9.23,285.82,0.074324,20.56,WALLET,DEBIT_CARD,COMPLETED,2025-12-21T09:24:46+00:00,BEN-000229,2025-12-21T18:08:46+00:00,Padre / Madre,0,1,1,1,353.18,742.23,1,0,1,0,9,1,0.78,1,1,1,0,1,0,1,0.000000,353.18,742.23,20.08,0.193429,0.316397,24.13,0,100-499,BAJO,1
USR-000929,Estados Unidos,299,7,3147.10,2025-08-18,REM-42-0009778,FID-2026-009778,Estados Unidos,Mexico,USD,MXN,253.42,0.033555,8.50,261.92,18.181818,4607.64,WALLET,DIGITAL_WALLET,COMPLETED,2026-06-13T20:55:12+00:00,BEN-002348,2026-06-13T22:59:12+00:00,Conyuge,1,2,1,1,449.59,945.14,0,140,2,0,20,1,0.56,2,1,0,0,1,0,2,0.000000,449.59,945.14,5.76,0.091143,0.365288,16.53,0,100-499,BAJO,1
USR-000127,Estados Unidos,333,4,1196.21,2025-07-17,REM-42-0009779,FID-2026-009779,Estados Unidos,Guatemala,USD,GTQ,409.10,0.029526,12.08,421.18,7.800008,3190.98,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-06-15T05:37:02+00:00,BEN-000315,2026-06-15T09:16:02+00:00,Hermano / Hermana,0,0,0,0,299.05,631.08,1,0,0,0,5,0,1.37,0,0,1,1,0,0,0,0.000000,299.05,631.08,26.27,0.237643,0.329122,28.59,0,100-499,BAJO,1
USR-000224,Estados Unidos,-74,7,2659.92,2025-10-09,REM-42-0009780,FID-2026-009780,Estados Unidos,Mexico,USD,MXN,250.08,0.026222,6.56,256.64,18.181818,4546.91,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-07-27T14:24:07+00:00,BEN-000583,2025-07-27T17:18:07+00:00,Socio comercial,0,7,7,7,379.99,479.81,1,0,2,0,14,1,0.66,7,7,1,0,1,0,2,0.000000,379.99,479.81,28.33,0.252357,0.414985,32.94,0,100-499,MEDIO,1
USR-000061,Guatemala,-98,7,2159.69,2025-10-06,REM-42-0009781,FID-2026-009781,Guatemala,Canada,GTQ,CAD,249.58,0.025791,6.44,256.02,0.173250,43.24,TRANSFER,DIGITAL_WALLET,COMPLETED,2025-06-30T21:06:22+00:00,BEN-000162,2025-07-01T03:26:22+00:00,Socio comercial,0,4,4,4,308.53,518.62,1,0,2,0,21,0,0.81,4,4,1,0,0,0,2,0.000000,308.53,518.62,19.47,0.189071,0.401627,26.71,0,100-499,BAJO,1
USR-000060,Estados Unidos,-360,13,6070.23,2026-06-04,REM-42-0009782,FID-2026-009782,Estados Unidos,Guatemala,USD,GTQ,255.58,0.029868,7.63,263.21,7.800008,1993.53,BANK_DEPOSIT,DIGITAL_WALLET,AVAILABLE,2025-06-09T18:07:38+00:00,BEN-000158,,Hijo / Hija,0,3,3,3,466.94,1131.16,0,50,1,1,18,0,0.55,3,3,0,0,0,0,1,0.076923,466.94,1131.16,13.25,0.144643,0.118362,12.76,0,100-499,BAJO,1
USR-000629,Guatemala,366,7,1751.96,2025-08-18,REM-42-0009783,FID-2026-009783,Guatemala,Espana,GTQ,EUR,1220.85,0.022954,28.02,1248.87,0.117619,143.60,BANK_DEPOSIT,DEBIT_CARD,AVAILABLE,2026-08-19T02:59:52+00:00,BEN-001607,,Socio comercial,1,0,0,0,250.28,469.58,0,278,0,1,2,0,4.88,0,0,0,1,0,0,0,0.142857,250.28,469.58,25.30,0.230714,0.219562,24.13,0,1000-2499,BAJO,1
USR-000900,Mexico,175,12,4978.05,2025-10-22,REM-42-0009784,FID-2026-009784,Mexico,Espana,MXN,EUR,292.24,0.027344,7.99,300.23,0.050459,14.75,WALLET,DIGITAL_WALLET,REVIEW_REQUIRED,2026-04-15T17:15:59+00:00,BEN-002273,,Amigo / Amiga,0,8,3,3,414.84,1065.88,0,106,2,1,17,0,0.70,8,3,0,0,0,0,2,0.000000,414.84,1065.88,40.65,0.340357,0.522304,44.70,1,100-499,MEDIO,1
USR-000113,Mexico,238,10,3082.82,2025-10-22,REM-42-0009785,FID-2026-009785,Mexico,Guatemala,MXN,GTQ,442.08,0.034743,15.36,457.44,0.429000,189.65,CASH_PICKUP,DIGITAL_WALLET,AVAILABLE,2026-06-17T00:21:34+00:00,BEN-000286,,Hermano / Hermana,0,3,1,1,308.28,1008.86,0,272,1,0,0,0,1.43,3,1,0,1,0,0,1,0.000000,308.28,1008.86,25.38,0.231286,0.390680,30.17,0,100-499,MEDIO,1
USR-000361,Estados Unidos,141,5,1644.80,2025-09-02,REM-42-0009786,FID-2026-009786,Estados Unidos,Mexico,USD,MXN,660.96,0.035427,23.42,684.38,18.181818,12017.45,WALLET,DEBIT_CARD,COMPLETED,2026-01-21T01:42:44+00:00,BEN-000935,2026-01-21T04:51:44+00:00,Conyuge,0,2,1,1,328.96,464.72,1,0,1,0,1,0,2.01,2,1,1,1,0,0,1,0.000000,328.96,464.72,25.26,0.230429,0.494311,33.72,0,500-999,MEDIO,1
USR-000371,Guatemala,265,10,2505.83,2025-10-12,REM-42-0009787,FID-2026-009787,Guatemala,Espana,GTQ,EUR,249.24,0.020500,5.11,254.35,0.117619,29.32,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-07-04T10:38:54+00:00,BEN-000959,2026-07-04T11:53:54+00:00,Socio comercial,0,2,1,2,250.58,461.02,0,319,1,0,10,1,0.99,2,1,0,0,1,0,1,0.000000,250.58,461.02,7.76,0.105429,0.403586,19.17,0,100-499,BAJO,1
USR-000771,Guatemala,195,13,6368.04,2025-10-10,REM-42-0009788,FID-2026-009788,Guatemala,Mexico,GTQ,MXN,82.47,0.024393,2.01,84.48,2.331000,192.24,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2026-04-23T15:49:15+00:00,BEN-001958,2026-04-24T03:18:15+00:00,Conyuge,1,9,2,3,489.85,1823.82,0,315,1,0,15,0,0.17,9,2,0,0,0,0,1,0.000000,489.85,1823.82,16.86,0.170429,0.326550,22.39,0,0-99,BAJO,1
USR-000504,Mexico,62,7,1602.68,2026-02-07,REM-42-0009789,FID-2026-009789,Mexico,Guatemala,MXN,GTQ,543.84,0.020964,11.40,555.24,0.429000,233.31,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-04-10T03:44:42+00:00,BEN-001302,2026-04-10T04:09:42+00:00,Hermano / Hermana,1,5,1,2,228.95,438.85,1,0,1,1,3,0,2.38,5,1,1,1,0,0,1,0.142857,228.95,438.85,40.80,0.341429,0.412803,40.97,0,500-999,MEDIO,1
USR-000668,Guatemala,414,6,2207.62,2025-03-13,REM-42-0009790,FID-2026-009790,Guatemala,Estados Unidos,GTQ,USD,869.20,0.032864,28.57,897.77,0.128205,111.44,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2026-05-01T14:28:07+00:00,BEN-001705,2026-05-01T16:25:07+00:00,Padre / Madre,0,5,1,1,367.94,1202.06,0,356,1,0,14,0,2.36,5,1,0,0,0,0,1,0.000000,367.94,1202.06,22.24,0.208857,0.522279,32.74,0,500-999,MEDIO,1
USR-000779,Estados Unidos,137,10,4007.20,2025-08-29,REM-42-0009791,FID-2026-009791,Estados Unidos,Espana,USD,EUR,144.43,0.033234,4.80,149.23,0.917431,132.50,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-01-13T22:21:19+00:00,BEN-001982,2026-01-14T08:56:19+00:00,Padre / Madre,1,7,5,6,400.72,1123.27,1,0,2,1,22,0,0.36,7,5,1,0,0,0,2,0.100000,400.72,1123.27,29.18,0.258429,0.584792,39.43,0,100-499,MEDIO,1
USR-000179,Guatemala,103,11,3038.18,2025-11-13,REM-42-0009792,FID-2026-009792,Guatemala,Mexico,GTQ,MXN,665.68,0.018075,12.03,677.71,2.331000,1551.70,WALLET,BANK_TRANSFER,COMPLETED,2026-02-24T13:50:10+00:00,BEN-000467,2026-02-24T17:46:10+00:00,Amigo / Amiga,1,5,3,3,276.20,448.67,0,187,1,1,13,0,2.41,5,3,0,0,0,0,1,0.090909,276.20,448.67,24.15,0.222500,0.361518,28.35,0,500-999,BAJO,1
USR-001043,Estados Unidos,449,5,734.47,2025-04-22,REM-42-0009793,FID-2026-009793,Estados Unidos,Guatemala,USD,GTQ,92.76,0.025102,2.33,95.09,7.800008,723.53,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2026-07-15T16:49:10+00:00,BEN-002644,2026-07-15T19:50:10+00:00,Hijo / Hija,0,0,0,0,146.89,237.09,0,442,0,1,16,0,0.63,0,0,0,0,0,0,0,0.200000,146.89,237.09,9.64,0.118857,0.135509,11.01,0,0-99,BAJO,1
USR-000057,Estados Unidos,231,7,2279.92,2025-12-30,REM-42-0009794,FID-2026-009794,Estados Unidos,Canada,USD,CAD,226.07,0.023575,5.33,231.40,1.351351,305.50,CASH_PICKUP,BANK_TRANSFER,REVIEW_REQUIRED,2026-08-18T02:52:23+00:00,BEN-000148,,Socio comercial,1,0,0,0,325.70,755.77,0,460,2,1,2,0,0.69,0,0,0,1,0,0,2,0.000000,325.70,755.77,22.28,0.209143,0.207153,21.73,0,100-499,BAJO,1
USR-000041,Mexico,-425,10,3770.36,2026-05-20,REM-42-0009795,FID-2026-009795,Mexico,Estados Unidos,MXN,USD,229.87,0.019137,4.40,234.27,0.055000,12.64,WALLET,DIGITAL_WALLET,PROCESSING,2025-03-21T02:53:04+00:00,BEN-000101,,Hermano / Hermana,0,2,2,2,377.04,1044.55,1,0,1,0,2,0,0.61,2,2,1,1,0,0,1,0.000000,377.04,1044.55,22.95,0.213929,0.513472,32.89,0,100-499,MEDIO,1
USR-000859,Mexico,-130,5,835.15,2026-05-05,REM-42-0009796,FID-2026-009796,Mexico,Canada,MXN,CAD,412.19,0.024082,9.93,422.12,0.074324,30.64,WALLET,BANK_TRANSFER,COMPLETED,2025-12-26T16:56:17+00:00,BEN-002173,2025-12-27T01:43:17+00:00,Hijo / Hija,0,5,1,1,167.03,239.62,1,0,2,0,16,0,2.47,5,1,1,0,0,0,2,0.000000,167.03,239.62,35.36,0.302571,0.410247,37.34,0,100-499,MEDIO,1
USR-000099,Estados Unidos,-336,13,5238.02,2026-02-09,REM-42-0009797,FID-2026-009797,Estados Unidos,Canada,USD,CAD,291.98,0.020184,5.89,297.87,1.351351,394.57,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-03-10T05:16:37+00:00,BEN-000260,2025-03-10T08:23:37+00:00,Hermano / Hermana,0,8,8,8,402.92,857.76,1,0,1,0,5,0,0.72,8,8,1,1,0,0,1,0.000000,402.92,857.76,29.99,0.264214,0.586084,40.01,0,100-499,MEDIO,1
USR-000536,Estados Unidos,-340,6,3539.56,2026-04-26,REM-42-0009798,FID-2026-009798,Estados Unidos,Mexico,USD,MXN,361.83,0.018716,6.77,368.60,18.181818,6578.73,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2025-05-21T09:43:48+00:00,BEN-001382,2025-05-21T21:09:48+00:00,Hijo / Hija,0,1,1,1,589.93,1641.54,1,0,1,0,9,0,0.61,1,1,1,0,0,0,1,0.000000,589.93,1641.54,24.39,0.224214,0.302415,26.44,0,100-499,BAJO,1
USR-000920,Espana,267,7,3334.83,2025-09-20,REM-42-0009799,FID-2026-009799,Espana,Mexico,EUR,MXN,124.78,0.030657,3.83,128.61,19.818182,2472.91,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-06-14T03:17:37+00:00,BEN-002318,2026-06-14T09:44:37+00:00,Socio comercial,1,0,0,0,476.40,1422.37,0,425,0,0,3,1,0.26,0,0,0,1,1,0,0,0.000000,476.40,1422.37,16.42,0.167286,0.308682,21.48,0,100-499,BAJO,1
USR-000258,Espana,48,9,2907.22,2025-12-07,REM-42-0009800,FID-2026-009800,Espana,Guatemala,EUR,GTQ,271.32,0.022265,6.04,277.36,8.502009,2306.77,WALLET,BANK_TRANSFER,COMPLETED,2026-01-24T14:11:32+00:00,BEN-000676,2026-01-24T17:46:32+00:00,Amigo / Amiga,0,4,4,4,323.02,801.16,1,0,2,2,14,1,0.84,4,4,1,0,1,0,2,0.222222,323.02,801.16,21.60,0.204286,0.431179,29.13,0,100-499,BAJO,1
USR-000345,Estados Unidos,-234,5,1062.95,2025-11-18,REM-42-0009801,FID-2026-009801,Estados Unidos,Canada,USD,CAD,88.05,0.018117,1.60,89.65,1.351351,118.99,WALLET,DEBIT_CARD,COMPLETED,2025-03-29T13:34:40+00:00,BEN-000895,2025-03-29T19:05:40+00:00,Socio comercial,0,1,1,1,212.59,418.69,1,0,1,0,13,1,0.41,1,1,1,0,1,0,1,0.000000,212.59,418.69,23.23,0.215929,0.527922,33.58,0,0-99,MEDIO,1
USR-000287,Estados Unidos,66,7,2333.52,2025-08-19,REM-42-0009802,FID-2026-009802,Estados Unidos,Guatemala,USD,GTQ,161.70,0.018281,2.96,164.66,7.800008,1261.26,WALLET,DEBIT_CARD,PROCESSING,2025-10-24T15:33:02+00:00,BEN-000745,,Padre / Madre,1,7,4,4,333.36,581.98,1,0,1,0,15,0,0.49,7,4,1,0,0,0,1,0.000000,333.36,581.98,24.96,0.228286,0.389607,29.86,0,100-499,BAJO,1
USR-001181,Guatemala,13,13,7673.82,2026-01-04,REM-42-0009803,FID-2026-009803,Guatemala,Estados Unidos,GTQ,USD,281.61,0.019798,5.58,287.19,0.128205,36.10,CASH_PICKUP,DIGITAL_WALLET,PROCESSING,2026-01-17T12:30:00+00:00,BEN-002983,,Hermano / Hermana,0,7,3,3,590.29,3522.47,1,0,2,1,12,1,0.48,7,3,1,0,1,0,2,0.076923,590.29,3522.47,31.53,0.275214,0.594330,41.30,0,100-499,MEDIO,1
